,X,Y,Z,W,X.1,Y.1,Z.1,Frame number
4332,0.511485,0.852444,0.108257,-0.001728,-1.047131,0.789674,0.97126,22263
4333,0.510519,0.852696,0.110788,-0.002512,-1.047452,0.79367,0.970175,22263
4334,0.508507,0.855424,0.098125,0.006468,-1.047434,0.798052,0.968814,22263
4335,0.510693,0.8506,0.124355,-0.014441,-1.047363,0.801351,0.967856,22263
4336,0.510897,0.850787,0.122227,-0.014372,-1.047459,0.805406,0.966643,22263
4337,0.511676,0.850631,0.120095,-0.01381,-1.047968,0.809409,0.965245,22296
4338,0.510303,0.851952,0.116932,-0.009815,-1.047986,0.813389,0.963981,22296
4339,0.510102,0.851911,0.117744,-0.013453,-1.048334,0.817345,0.962769,22296
4340,0.508975,0.853645,0.110397,-0.006883,-1.048331,0.821323,0.961411,22296
4341,0.5066,0.857348,0.090507,0.010922,-1.048727,0.825795,0.959838,22296
4342,0.508762,0.853591,0.111649,-0.008788,-1.048609,0.829099,0.958879,22296
4343,0.507328,0.853623,0.116827,-0.017241,-1.048956,0.832919,0.957564,22296
4344,0.507825,0.854616,0.107932,-0.00983,-1.049529,0.836333,0.955723,22330
4345,0.506503,0.855441,0.107891,-0.005841,-1.049006,0.840755,0.955042,22330
4346,0.506459,0.855557,0.107069,-0.007642,-1.049199,0.84454,0.953867,22330
4347,0.505154,0.85658,0.105229,-0.004142,-1.048987,0.848455,0.952712,22330
4348,0.528679,0.835058,0.152206,-0.003119,-1.051684,0.853598,0.94753,22330
4349,0.505484,0.856439,0.104669,-0.006585,-1.049615,0.855687,0.949867,22330
4350,0.502681,0.860667,0.079577,0.015255,-1.049807,0.860146,0.948355,22363
4351,0.502268,0.8609,0.07973,0.014866,-1.04978,0.863887,0.947099,22363
4352,0.504014,0.858003,0.098897,-0.004402,-1.049744,0.866875,0.946044,22363
4353,0.502807,0.858661,0.099302,-0.005085,-1.049763,0.870623,0.944872,22363
4354,0.500978,0.862007,0.075578,0.015884,-1.049929,0.87508,0.943272,22363
4355,0.494411,0.867019,0.054767,0.02892,-1.050538,0.879067,0.941432,22363
4356,0.501531,0.859925,0.094763,-0.004082,-1.049684,0.881917,0.94121,22363
4357,0.502115,0.860208,0.088913,-0.004181,-1.050197,0.885335,0.939381,22396
4358,0.476509,0.876588,0.030029,0.060263,-1.051108,0.890161,0.936169,22396
4359,0.487904,0.871152,0.035366,0.042335,-1.050858,0.894477,0.936326,22396
4360,0.502744,0.862452,0.024709,0.053057,-1.051212,0.896003,0.935394,22396
4361,0.499838,0.861019,0.093208,-0.010974,-1.050406,0.899948,0.934028,22396
4362,0.483262,0.873928,0.034495,0.038969,-1.051066,0.905832,0.932284,22396
4363,0.488959,0.870494,0.051947,0.021481,-1.050444,0.909024,0.930949,22396
4364,0.489295,0.870488,0.039187,0.036117,-1.050332,0.912498,0.929927,22430
4365,0.49765,0.863226,0.084761,-0.000878,-1.049696,0.914881,0.929324,22430
4366,0.51628,0.84784,0.120519,0.009896,-1.051437,0.91989,0.924225,22430
4367,0.492827,0.868382,0.049117,0.024958,-1.049967,0.922845,0.925861,22430
4368,0.491569,0.869206,0.047368,0.024416,-1.049981,0.926624,0.924487,22430
4369,0.492034,0.868827,0.050408,0.022385,-1.049646,0.930584,0.923503,22430
4370,0.496108,0.865139,0.073566,-0.000444,-1.049284,0.933376,0.922325,22463
4371,0.49562,0.865381,0.073963,-0.002619,-1.049385,0.937065,0.920955,22463
4372,0.495163,0.865806,0.072034,-0.002058,-1.049223,0.940945,0.919676,22463
4373,0.488528,0.871332,0.036599,0.027943,-1.049619,0.945293,0.917577,22463
4374,0.483576,0.874236,0.027013,0.033713,-1.049453,0.949533,0.916014,22463
4375,0.485774,0.872904,0.033172,0.031006,-1.049154,0.953135,0.915057,22463
4376,0.492601,0.867705,0.066576,0.000181,-1.048758,0.95594,0.914074,22463
4377,0.482633,0.874778,0.026423,0.033623,-1.049033,0.96066,0.912041,22496
4378,0.485033,0.873467,0.028048,0.031809,-1.049101,0.964172,0.910434,22496
4379,0.491225,0.868895,0.060809,0.00474,-1.04848,0.967641,0.909886,22496
4380,0.48209,0.875174,0.022614,0.033901,-1.048851,0.972063,0.90746,22496
4381,0.480284,0.876227,0.019437,0.034297,-1.048706,0.976049,0.905938,22496
4382,0.483312,0.874591,0.023884,0.030489,-1.048711,0.979562,0.904551,22496
4383,0.485413,0.873433,0.027912,0.026648,-1.048556,0.983381,0.903253,22496
4384,0.483959,0.87427,0.027718,0.025828,-1.049145,0.986627,0.901359,22530
4385,0.484845,0.873789,0.029013,0.024028,-1.048179,0.991213,0.900447,22530
4386,0.484089,0.874371,0.022699,0.024862,-1.048313,0.99502,0.898656,22530
4387,0.48555,0.873574,0.022117,0.024918,-1.048041,0.999074,0.897411,22530
4388,0.486205,0.873151,0.027272,0.021634,-1.048673,1.002351,0.895512,22530
4389,0.484957,0.87369,0.024554,0.029655,-1.047242,1.007119,0.894795,22530
4390,0.485012,0.873739,0.008258,0.0357,-1.047728,1.010891,0.892536,22563
4391,0.483445,0.874466,0.011401,0.038216,-1.047086,1.0153,0.891543,22563
4392,0.486946,0.872605,0.007177,0.037323,-1.047424,1.018722,0.889516,22563
4393,0.486895,0.872594,0.00834,0.037985,-1.047132,1.022751,0.88817,22563
4394,0.481657,0.875226,-0.001119,0.044548,-1.046859,1.027198,0.886473,22563
4395,0.487762,0.872007,0.003953,0.040946,-1.04695,1.030672,0.88504,22563
4396,0.488025,0.871646,-0.003136,0.045332,-1.04685,1.034525,0.883469,22563
4397,0.489175,0.870943,-0.001437,0.046522,-1.046658,1.038483,0.882172,22596
4398,0.487758,0.871552,-0.000132,0.049894,-1.046083,1.042696,0.881087,22596
4399,0.492299,0.869136,0.001113,0.047364,-1.046035,1.046274,0.879447,22596
4400,0.49163,0.869346,-0.009154,0.049549,-1.046323,1.050059,0.87757,22596
4401,0.488751,0.870728,-0.008221,0.053734,-1.045736,1.054453,0.876722,22596
4402,0.493551,0.867986,-0.014675,0.052847,-1.046082,1.057622,0.874909,22596
4403,0.493827,0.867942,-0.010736,0.051931,-1.045735,1.061708,0.873756,22596
4404,0.494918,0.867014,-0.020662,0.05401,-1.045965,1.065247,0.872085,22630
4405,0.494941,0.867154,-0.015352,0.053305,-1.045616,1.069332,0.871019,22630
4406,0.495858,0.866349,-0.02221,0.055407,-1.045676,1.072838,0.869549,22630
4407,0.494957,0.867023,-0.017491,0.054626,-1.04511,1.076879,0.868456,22630
4408,0.493698,0.867573,-0.01492,0.057933,-1.044717,1.08087,0.867671,22630
4409,0.496375,0.865889,-0.021337,0.058257,-1.044902,1.084253,0.866073,22630
4410,0.498212,0.864865,-0.019294,0.058497,-1.044642,1.087896,0.864961,22663
4411,0.498369,0.86379,-0.032028,0.066858,-1.044996,1.091132,0.863786,22663
4412,0.499751,0.864632,-0.018203,0.048254,-1.045286,1.095157,0.862109,22663
4413,0.498777,0.863178,-0.036209,0.069531,-1.044727,1.098215,0.86144,22663
4414,0.500668,0.862863,-0.025446,0.064436,-1.04431,1.102138,0.860428,22663
4415,0.501434,0.861601,-0.036353,0.069904,-1.044608,1.105177,0.859083,22663
4416,0.500772,0.862482,-0.029804,0.066816,-1.044216,1.109099,0.858052,22663
4417,0.50269,0.861316,-0.029554,0.067552,-1.043972,1.112349,0.857121,22696
4418,0.502364,0.860237,-0.039408,0.077908,-1.043911,1.115207,0.856401,22696
4419,0.501122,0.861959,-0.035359,0.068221,-1.043881,1.118987,0.854778,22696
4420,0.502962,0.860431,-0.042282,0.070003,-1.044275,1.121859,0.853628,22696
4421,0.501221,0.861723,-0.038005,0.069041,-1.043686,1.125412,0.852786,22696
4422,0.503352,0.861353,-0.034883,0.059077,-1.044236,1.128426,0.851562,22696
4423,0.502219,0.86189,-0.036937,0.059648,-1.044123,1.131528,0.850599,22696
4424,0.502433,0.861824,-0.038401,0.057841,-1.044062,1.134537,0.849521,22730
4425,0.500447,0.860423,-0.052124,0.080668,-1.043231,1.137232,0.849527,22730
4426,0.499913,0.862092,-0.045769,0.069204,-1.043202,1.140671,0.848017,22730
4427,0.50095,0.862645,-0.039143,0.057973,-1.043493,1.143652,0.846797,22730
4428,0.499079,0.861612,-0.054789,0.074459,-1.043392,1.146113,0.84642,22730
4429,0.497029,0.863037,-0.046087,0.077491,-1.04273,1.149529,0.846208,22730
4430,0.498474,0.861191,-0.057778,0.080845,-1.04296,1.151627,0.845145,22763
4431,0.495634,0.863516,-0.04973,0.078827,-1.042459,1.155057,0.844534,22763
4432,0.496985,0.861697,-0.061936,0.081534,-1.042744,1.157041,0.843453,22763
4433,0.493226,0.865113,-0.05051,0.075875,-1.042329,1.160558,0.842796,22763
4434,0.496997,0.862175,-0.064158,0.074381,-1.042926,1.162254,0.841244,22763
4435,0.496552,0.862912,-0.058092,0.073784,-1.042604,1.165121,0.840702,22763
4436,0.495352,0.862903,-0.064879,0.076264,-1.042776,1.167445,0.83984,22763
4437,0.487464,0.86889,-0.057637,0.063933,-1.042597,1.171195,0.838321,22796
4438,0.496117,0.861959,-0.066591,0.08037,-1.042487,1.172197,0.838579,22796
4439,0.489044,0.866951,-0.064319,0.071381,-1.04222,1.175553,0.837039,22796
4440,0.487373,0.867585,-0.067079,0.072557,-1.042235,1.177917,0.836265,22796
4441,0.496546,0.861725,-0.075501,0.071918,-1.042764,1.17896,0.835271,22796
4442,0.487988,0.867111,-0.068802,0.072474,-1.042239,1.182378,0.834714,22796
4443,0.495067,0.86276,-0.071939,0.073337,-1.042497,1.1837,0.834067,22796
4444,0.487974,0.867023,-0.070446,0.072048,-1.042214,1.186585,0.833198,22830
4445,0.487617,0.867001,-0.072454,0.072732,-1.042153,1.188572,0.832478,22830
4446,0.486837,0.867199,-0.074488,0.07353,-1.042085,1.190636,0.831708,22830
4447,0.484386,0.86921,-0.073406,0.066743,-1.042276,1.192991,0.830508,22830
4448,0.486594,0.867112,-0.076883,0.073699,-1.042102,1.194452,0.830227,22830
4449,0.485547,0.867321,-0.079742,0.075097,-1.042137,1.1963,0.829547,22830
4450,0.485657,0.867222,-0.080344,0.074889,-1.042151,1.198147,0.828808,22863
4451,0.485566,0.86678,-0.082997,0.077648,-1.042227,1.199871,0.828292,22863
4452,0.4853,0.867063,-0.08362,0.075457,-1.042161,1.201585,0.827285,22863
4453,0.483424,0.868652,-0.082543,0.070221,-1.042281,1.20356,0.826219,22863
4454,0.485367,0.866663,-0.086205,0.076693,-1.042166,1.204882,0.825875,22863
4455,0.484189,0.866706,-0.090215,0.079012,-1.042202,1.206424,0.825244,22863
4456,0.482903,0.868333,-0.08776,0.071423,-1.042378,1.208329,0.824096,22863
4457,0.492379,0.862329,-0.088077,0.078702,-1.04218,1.208751,0.824306,22896
4458,0.485027,0.865883,-0.092798,0.079894,-1.042276,1.210892,0.823321,22896
4459,0.484269,0.866039,-0.095206,0.079976,-1.042366,1.212402,0.822556,22896
4460,0.48366,0.865903,-0.09808,0.081643,-1.042415,1.21379,0.821956,22896
4461,0.485394,0.865523,-0.095512,0.078364,-1.042315,1.214979,0.821382,22896
4462,0.484767,0.865883,-0.095976,0.077691,-1.042167,1.216219,0.820621,22896
4463,0.487288,0.861942,-0.098081,0.099933,-1.041811,1.217119,0.821872,22896
4464,0.487311,0.864529,-0.100038,0.071486,-1.042867,1.218343,0.819048,22930
4465,0.489054,0.860231,-0.110766,0.092521,-1.042729,1.219266,0.819748,22930
4466,0.483882,0.864028,-0.106387,0.089424,-1.042521,1.22127,0.819237,22930
4467,0.488574,0.859767,-0.115718,0.093302,-1.042812,1.221563,0.818627,22930
4468,0.481434,0.865283,-0.110877,0.084932,-1.042693,1.223711,0.817656,22930
4469,0.486602,0.861127,-0.117503,0.088723,-1.043027,1.223881,0.81722,22930
4470,0.482421,0.864555,-0.112269,0.084914,-1.042516,1.225689,0.816547,22963
4471,0.488423,0.862022,-0.107673,0.082268,-1.042518,1.226254,0.816051,22963
4472,0.486738,0.859499,-0.123756,0.095035,-1.042837,1.22703,0.81611,22963
4473,0.486322,0.859367,-0.125539,0.096015,-1.042784,1.228056,0.815695,22963
4474,0.486256,0.860009,-0.124812,0.091439,-1.042861,1.22918,0.81489,22963
4475,0.486049,0.863032,-0.113922,0.077162,-1.042762,1.230558,0.813985,22963
4476,0.481781,0.863935,-0.118472,0.086418,-1.042157,1.231726,0.814123,22963
4477,0.482984,0.863387,-0.117597,0.086373,-1.042089,1.232609,0.813815,22996
4478,0.481301,0.8598,-0.130238,0.110145,-1.041877,1.233315,0.814898,22996
4479,0.484132,0.85857,-0.137915,0.097225,-1.042559,1.233685,0.813344,22996
4480,0.4842,0.859368,-0.13541,0.093281,-1.042573,1.234666,0.812828,22996
4481,0.48571,0.861285,-0.125649,0.080538,-1.042543,1.236012,0.81209,22996
4482,0.484938,0.860523,-0.131217,0.084372,-1.042452,1.236587,0.811695,22996
4483,0.481402,0.861621,-0.131748,0.092215,-1.041836,1.23774,0.811932,22996
4484,0.484554,0.857748,-0.142138,0.096293,-1.042259,1.238087,0.811584,23030
4485,0.484165,0.858297,-0.140654,0.095538,-1.042089,1.23888,0.81128,23030
4486,0.484,0.859504,-0.138122,0.088987,-1.042058,1.239827,0.810622,23030
4487,0.485219,0.858493,-0.138512,0.091468,-1.041824,1.240454,0.81051,23030
4488,0.484808,0.860835,-0.132064,0.080518,-1.041977,1.241577,0.80979,23030
4489,0.484385,0.861089,-0.13275,0.079216,-1.041865,1.242256,0.809483,23030
4490,0.484122,0.857996,-0.145872,0.090495,-1.041872,1.242654,0.809682,23063
4491,0.483639,0.856622,-0.152405,0.095216,-1.041813,1.24312,0.809755,23063
4492,0.483821,0.856366,-0.151671,0.097728,-1.041438,1.243861,0.80988,23063
4493,0.482181,0.857395,-0.153024,0.094651,-1.041421,1.24463,0.80948,23063
4494,0.481201,0.85735,-0.156,0.095193,-1.041268,1.245222,0.809303,23063
4495,0.481914,0.856519,-0.157661,0.096316,-1.041018,1.245679,0.809232,23063
4496,0.482574,0.859,-0.14831,0.085121,-1.040783,1.246772,0.808662,23063
4497,0.483084,0.859289,-0.146597,0.082228,-1.040587,1.247415,0.808417,23096
4498,0.483027,0.858812,-0.14927,0.082736,-1.040534,1.248053,0.80838,23096
4499,0.486529,0.858614,-0.145473,0.070062,-1.040954,1.248452,0.807895,23096
4500,0.486493,0.85834,-0.147015,0.070457,-1.040763,1.248982,0.807781,23096
4501,0.486898,0.858109,-0.147316,0.069841,-1.040552,1.249447,0.807645,23096
4502,0.487166,0.858131,-0.146866,0.068642,-1.040334,1.2499,0.807507,23096
4503,0.486528,0.858684,-0.146311,0.06742,-1.040066,1.25052,0.80743,23096
4504,0.48639,0.858768,-0.146611,0.066694,-1.039832,1.250936,0.807298,23130
4505,0.485679,0.858986,-0.14772,0.066621,-1.039612,1.251366,0.807168,23130
4506,0.484815,0.859198,-0.149553,0.066087,-1.03937,1.251762,0.807057,23130
4507,0.483657,0.859509,-0.15169,0.065652,-1.039174,1.25217,0.806984,23130
4508,0.479717,0.859735,-0.156869,0.07823,-1.038282,1.252607,0.80732,23130
4509,0.478359,0.860659,-0.157057,0.075967,-1.038013,1.253069,0.807172,23130
4510,0.477344,0.861365,-0.157388,0.073638,-1.03774,1.253457,0.807017,23163
4511,0.476905,0.861151,-0.160163,0.072993,-1.037593,1.253843,0.807078,23163
4512,0.476505,0.861328,-0.161182,0.07125,-1.037296,1.254147,0.806981,23163
4513,0.476647,0.86144,-0.161393,0.068425,-1.037175,1.254512,0.806888,23163
4514,0.475365,0.860871,-0.166652,0.071802,-1.036884,1.254622,0.806958,23163
4515,0.473451,0.860058,-0.173682,0.077323,-1.036624,1.254675,0.807175,23163
4516,0.472354,0.859994,-0.176567,0.078203,-1.036328,1.254808,0.807222,23163
4517,0.471797,0.860067,-0.177913,0.077713,-1.036013,1.254996,0.807176,23196
4518,0.472051,0.859808,-0.17864,0.077368,-1.03565,1.255153,0.807138,23196
4519,0.471748,0.859947,-0.178999,0.076837,-1.035328,1.255366,0.807104,23196
4520,0.471648,0.860022,-0.17917,0.076216,-1.035047,1.255544,0.807047,23196
4521,0.471327,0.860383,-0.179024,0.074445,-1.034777,1.255763,0.806903,23196
4522,0.472493,0.862004,-0.171412,0.065704,-1.034316,1.256236,0.806489,23196
4523,0.473687,0.863285,-0.164252,0.058144,-1.033744,1.256312,0.806404,23196
4524,0.475671,0.862921,-0.161751,0.054235,-1.033766,1.256358,0.806445,23230
4525,0.476608,0.863121,-0.159234,0.050119,-1.033329,1.256433,0.806487,23230
4526,0.471553,0.86242,-0.172999,0.06278,-1.033222,1.256548,0.806441,23230
4527,0.472674,0.86279,-0.170005,0.057199,-1.032526,1.25678,0.806526,23230
4528,0.472377,0.862836,-0.170906,0.056261,-1.032161,1.256895,0.80655,23230
4529,0.469448,0.862661,-0.177579,0.062452,-1.032122,1.256829,0.806476,23230
4530,0.476381,0.86391,-0.158352,0.04057,-1.031262,1.256866,0.80675,23263
4531,0.474513,0.864794,-0.159147,0.040519,-1.030645,1.256921,0.806722,23263
4532,0.474162,0.864964,-0.15964,0.039013,-1.030274,1.257005,0.806783,23263
4533,0.473926,0.865055,-0.160143,0.037795,-1.029883,1.257087,0.806862,23263
4534,0.479116,0.865058,-0.147065,0.022227,-1.029539,1.25732,0.806959,23263
4535,0.480173,0.865304,-0.142816,0.016937,-1.029249,1.257441,0.807092,23263
4536,0.479665,0.865335,-0.144271,0.017381,-1.028702,1.257525,0.807173,23263
4537,0.479341,0.865406,-0.144988,0.016816,-1.028342,1.257613,0.80729,23296
4538,0.478865,0.865445,-0.14634,0.016682,-1.027992,1.257714,0.807409,23296
4539,0.478799,0.865322,-0.147356,0.015965,-1.027585,1.257838,0.807563,23296
4540,0.449563,0.859844,-0.22192,0.096504,-1.028049,1.257509,0.808186,23296
4541,0.448989,0.860005,-0.222525,0.096345,-1.027757,1.257601,0.808374,23296
4542,0.448321,0.860078,-0.22356,0.096417,-1.02742,1.257687,0.808572,23296
4543,0.446782,0.860375,-0.225153,0.09719,-1.026957,1.257808,0.80881,23296
4544,0.446308,0.860321,-0.226212,0.097392,-1.026646,1.257959,0.809113,23330
4545,0.443965,0.86067,-0.228612,0.099394,-1.026094,1.258201,0.809442,23330
4546,0.443048,0.860695,-0.230103,0.099827,-1.025721,1.258293,0.809706,23330
4547,0.442979,0.861058,-0.229722,0.097858,-1.025336,1.2584,0.809982,23330
4548,0.441445,0.861402,-0.231385,0.097843,-1.024875,1.258522,0.81035,23330
4549,0.471597,0.86552,-0.167258,0.02228,-1.023219,1.258703,0.810135,23330
4550,0.473065,0.865956,-0.161401,0.016695,-1.022093,1.258936,0.810739,23363
4551,0.478279,0.865184,-0.15049,0.007644,-1.021446,1.258926,0.811476,23363
4552,0.476418,0.866293,-0.150195,0.002108,-1.020984,1.259202,0.811496,23363
4553,0.472423,0.866075,-0.163002,0.012701,-1.020559,1.259195,0.811993,23363
4554,0.472284,0.865972,-0.164041,0.011462,-1.020024,1.259278,0.812413,23363
4555,0.473594,0.865434,-0.1632,0.009903,-1.019641,1.259492,0.81293,23363
4556,0.473141,0.866744,-0.157753,0.002392,-1.019226,1.259578,0.813148,23363
4557,0.474091,0.866319,-0.157253,0.000318,-1.018453,1.259723,0.813656,23396
4558,0.473789,0.866309,-0.158218,4.2e-05,-1.0179,1.259774,0.814123,23396
4559,0.470142,0.866065,-0.169661,0.010647,-1.017484,1.259737,0.814616,23396
4560,0.469637,0.866084,-0.170936,0.011002,-1.016979,1.259825,0.815098,23396
4561,0.469589,0.86608,-0.171147,0.010068,-1.016441,1.259823,0.815594,23396
4562,0.470376,0.865913,-0.169948,0.00766,-1.015916,1.259838,0.816112,23396
4563,0.470987,0.865786,-0.169012,0.004633,-1.015357,1.259804,0.816714,23396
4564,0.470225,0.865841,-0.170837,0.004625,-1.014789,1.259828,0.817239,23430
4565,0.470336,0.865791,-0.170818,0.003346,-1.014236,1.259816,0.817764,23430
4566,0.46982,0.865954,-0.171417,0.002923,-1.013684,1.259829,0.818313,23430
4567,0.468581,0.865952,-0.174771,0.00365,-1.013106,1.259826,0.81883,23430
4568,0.462937,0.866293,-0.187171,0.013913,-1.012838,1.25999,0.819172,23430
4569,0.467943,0.866063,-0.175964,0.001,-1.012048,1.259737,0.819872,23430
4570,0.467312,0.866271,-0.176618,-0.000685,-1.011497,1.25969,0.820398,23463
4571,0.467052,0.866199,-0.177628,-0.003197,-1.010959,1.259644,0.8209,23463
4572,0.466848,0.866236,-0.177964,-0.00404,-1.010463,1.25966,0.821466,23463
4573,0.459945,0.866731,-0.192745,0.008813,-1.010153,1.260031,0.821562,23463
4574,0.468529,0.866533,-0.171343,-0.015591,-1.009216,1.259678,0.822307,23463
4575,0.464568,0.86659,-0.182136,-0.004922,-1.008834,1.259659,0.822875,23463
4576,0.459524,0.866919,-0.193038,0.004992,-1.008581,1.259833,0.823178,23463
4577,0.459566,0.866785,-0.193578,0.003187,-1.008068,1.259824,0.823602,23496
4578,0.465526,0.865986,-0.182334,-0.010412,-1.007321,1.259635,0.824191,23496
4579,0.465469,0.865961,-0.182588,-0.010569,-1.006863,1.259667,0.82457,23496
4580,0.465774,0.865852,-0.182253,-0.011793,-1.006332,1.259697,0.82503,23496
4581,0.469135,0.865882,-0.172131,-0.023039,-1.005753,1.25985,0.825419,23496
4582,0.467651,0.86613,-0.175014,-0.022175,-1.005252,1.259907,0.825841,23496
4583,0.466546,0.866253,-0.177538,-0.020503,-1.004763,1.260008,0.826202,23496
4584,0.465946,0.866246,-0.179146,-0.020476,-1.004309,1.260115,0.826531,23530
4585,0.466247,0.86609,-0.178981,-0.021643,-1.003843,1.260183,0.826892,23530
4586,0.46592,0.866304,-0.178508,-0.02391,-1.003626,1.260243,0.827279,23530
4587,0.466422,0.866181,-0.177492,-0.026032,-1.003189,1.260352,0.827673,23530
4588,0.458925,0.866955,-0.194085,-0.010367,-1.002861,1.260832,0.827678,23530
4589,0.45849,0.866984,-0.194951,-0.010955,-1.002449,1.260964,0.828007,23530
4590,0.457581,0.867221,-0.195993,-0.01154,-1.002023,1.261099,0.828304,23563
4591,0.4565,0.866508,-0.201775,-0.007709,-1.001492,1.260982,0.82871,23563
4592,0.455976,0.866499,-0.202956,-0.008561,-1.001064,1.261101,0.828996,23563
4593,0.455701,0.866427,-0.203849,-0.009314,-1.000604,1.261228,0.829316,23563
4594,0.455071,0.866407,-0.205333,-0.009385,-1.000175,1.261379,0.829603,23563
4595,0.456459,0.866972,-0.199335,-0.016417,-0.999877,1.261705,0.829861,23563
4596,0.454857,0.866789,-0.203827,-0.015386,-0.99961,1.261721,0.830242,23563
4597,0.454733,0.866706,-0.204404,-0.016073,-0.999164,1.261858,0.830558,23596
4598,0.454333,0.866656,-0.205452,-0.016697,-0.998676,1.26199,0.83087,23596
4599,0.454328,0.866516,-0.20601,-0.017192,-0.998244,1.26211,0.831202,23596
4600,0.454721,0.866175,-0.206522,-0.017859,-0.997816,1.26224,0.831539,23596
4601,0.454082,0.866081,-0.208353,-0.017384,-0.997391,1.262337,0.831899,23596
4602,0.454112,0.866145,-0.208003,-0.017587,-0.99689,1.262531,0.832317,23596
4603,0.454181,0.866037,-0.208267,-0.018021,-0.996273,1.262738,0.832684,23596
4604,0.453478,0.865516,-0.212096,-0.015981,-0.9958,1.262741,0.833167,23630
4605,0.453259,0.865426,-0.21291,-0.016214,-0.995354,1.262882,0.833564,23630
4606,0.453902,0.865797,-0.209593,-0.020958,-0.994962,1.263205,0.833847,23630
4607,0.451808,0.865286,-0.216554,-0.01594,-0.994425,1.263228,0.834333,23630
4608,0.45124,0.865623,-0.216347,-0.016523,-0.993901,1.263468,0.834875,23630
4609,0.459407,0.865008,-0.198183,-0.037817,-0.993408,1.263404,0.835395,23630
4610,0.451778,0.866135,-0.212537,-0.023141,-0.992934,1.26389,0.835672,23663
4611,0.451325,0.866189,-0.213174,-0.02405,-0.992415,1.264019,0.836153,23663
4612,0.450226,0.866321,-0.214903,-0.024538,-0.991868,1.264165,0.836678,23663
4613,0.450126,0.866378,-0.21481,-0.025154,-0.991352,1.26431,0.837231,23663
4614,0.449944,0.866429,-0.214811,-0.026599,-0.990826,1.264432,0.837786,23663
4615,0.448909,0.865979,-0.219008,-0.024441,-0.990268,1.264392,0.838422,23663
4616,0.447601,0.866084,-0.221169,-0.025215,-0.989721,1.264466,0.839003,23663
4617,0.44706,0.866179,-0.221814,-0.025869,-0.989152,1.26458,0.839581,23696
4618,0.447345,0.866852,-0.218059,-0.030026,-0.988563,1.264875,0.84017,23696
4619,0.447704,0.866784,-0.217222,-0.032575,-0.987966,1.26496,0.840772,23696
4620,0.447447,0.866713,-0.217731,-0.034549,-0.987384,1.265003,0.841356,23696
4621,0.446936,0.866859,-0.218064,-0.035373,-0.986717,1.265074,0.842042,23696
4622,0.446564,0.866994,-0.217925,-0.037565,-0.986192,1.265131,0.842725,23696
4623,0.446905,0.867063,-0.216415,-0.040517,-0.985441,1.265263,0.843351,23696
4624,0.445988,0.867211,-0.217582,-0.041196,-0.984738,1.265326,0.844048,23730
4625,0.445236,0.867364,-0.218311,-0.04225,-0.984057,1.265382,0.844691,23730
4626,0.444253,0.867099,-0.221067,-0.043677,-0.983475,1.265248,0.845472,23730
4627,0.443563,0.866677,-0.224374,-0.042186,-0.98261,1.265121,0.846175,23730
4628,0.443205,0.867174,-0.222528,-0.045379,-0.981928,1.265179,0.846874,23730
4629,0.44269,0.867171,-0.223326,-0.046526,-0.981164,1.265201,0.847619,23730
4630,0.443072,0.866988,-0.223036,-0.04769,-0.980389,1.265193,0.848366,23763
4631,0.442861,0.867249,-0.221733,-0.050874,-0.979595,1.265266,0.848996,23763
4632,0.443106,0.866966,-0.221994,-0.052403,-0.97884,1.26521,0.849748,23763
4633,0.441887,0.866566,-0.226822,-0.048486,-0.977857,1.264951,0.850549,23763
4634,0.443468,0.866837,-0.221016,-0.055509,-0.977079,1.265159,0.851233,23763
4635,0.441474,0.867202,-0.22374,-0.054796,-0.976202,1.265076,0.852059,23763
4636,0.441682,0.866469,-0.226282,-0.054268,-0.975369,1.264875,0.852877,23763
4637,0.441267,0.866091,-0.228834,-0.052956,-0.974469,1.264735,0.853683,23796
4638,0.442223,0.865904,-0.226902,-0.056249,-0.973615,1.264777,0.854454,23796
4639,0.444043,0.865802,-0.222773,-0.05988,-0.972525,1.264866,0.855169,23796
4640,0.444333,0.865608,-0.222826,-0.060329,-0.971602,1.264785,0.855997,23796
4641,0.443625,0.865356,-0.225358,-0.059748,-0.970742,1.264684,0.856743,23796
4642,0.443806,0.865226,-0.225061,-0.061381,-0.969765,1.264638,0.85754,23796
4643,0.443653,0.86518,-0.225429,-0.061784,-0.96883,1.264571,0.858401,23796
4644,0.443712,0.864907,-0.226253,-0.062168,-0.967848,1.264433,0.859218,23830
4645,0.435868,0.866883,-0.23791,-0.043947,-0.966433,1.264362,0.86058,23830
4646,0.437182,0.866338,-0.236981,-0.046594,-0.965525,1.264228,0.86141,23830
4647,0.444486,0.863728,-0.228948,-0.063161,-0.964971,1.264212,0.861759,23830
4648,0.444103,0.863751,-0.229398,-0.063902,-0.963933,1.264071,0.862543,23830
4649,0.442174,0.864296,-0.23212,-0.059962,-0.962701,1.26402,0.863324,23830
4650,0.442023,0.864284,-0.232373,-0.060262,-0.961627,1.263991,0.864181,23863
4651,0.442571,0.864236,-0.230727,-0.063188,-0.96064,1.263922,0.865107,23863
4652,0.444049,0.863632,-0.228461,-0.069031,-0.959757,1.263858,0.865892,23863
4653,0.438263,0.865228,-0.236852,-0.056634,-0.958486,1.263689,0.867228,23863
4654,0.440264,0.864184,-0.235344,-0.062981,-0.957477,1.263561,0.867834,23863
